% Time Stamp, Integration Time, Reference Current,Diode 1, Diode 2, Diode 3, Diode 4, Diode 5, Diode 6, Diode 7, Diode 8,
2024-May-20_14:14:43.390, 8mS, 80nA,117,159,188,210,145,93,108,2539, 
2024-May-20_14:14:43.509, 8mS, 80nA,111,154,184,205,142,90,106,2383, 
2024-May-20_14:14:43.639, 8mS, 80nA,111,154,183,204,144,92,107,2499, 
2024-May-20_14:14:43.759, 8mS, 80nA,114,155,184,205,142,91,106,2474, 
2024-May-20_14:14:43.889, 8mS, 80nA,108,150,179,201,139,88,104,2323, 
2024-May-20_14:14:44.009, 8mS, 80nA,111,153,181,203,140,89,104,2455, 
2024-May-20_14:14:44.139, 8mS, 80nA,110,149,177,198,138,88,102,2412, 
2024-May-20_14:14:44.259, 8mS, 80nA,113,155,184,206,143,91,107,2434, 
2024-May-20_14:14:44.380, 8mS, 80nA,114,157,186,208,144,92,108,2531, 
2024-May-20_14:14:44.510, 8mS, 80nA,112,154,184,205,143,90,107,2398, 
2024-May-20_14:14:44.630, 8mS, 80nA,113,156,185,207,144,91,107,2427, 
2024-May-20_14:14:44.760, 8mS, 80nA,116,157,186,208,144,92,108,2528, 
2024-May-20_14:14:44.880, 8mS, 80nA,112,154,183,204,142,90,106,2394, 
2024-May-20_14:14:45.010, 8mS, 80nA,112,155,184,206,144,92,107,2521, 
2024-May-20_14:14:45.130, 8mS, 80nA,116,157,186,208,144,92,107,2512, 
2024-May-20_14:14:45.260, 8mS, 80nA,111,154,184,206,143,90,106,2368, 
2024-May-20_14:14:45.380, 8mS, 80nA,115,157,186,208,144,92,107,2507, 
2024-May-20_14:14:45.510, 8mS, 80nA,113,155,184,206,143,91,107,2441, 
2024-May-20_14:14:45.630, 8mS, 80nA,111,154,184,205,143,90,106,2376, 
2024-May-20_14:14:45.760, 8mS, 80nA,116,158,186,208,144,93,107,2479, 
2024-May-20_14:14:45.880, 8mS, 80nA,114,156,185,206,143,91,107,2455, 
2024-May-20_14:14:46.010, 8mS, 80nA,115,157,186,208,144,92,107,2482, 
2024-May-20_14:14:46.130, 8mS, 80nA,116,158,187,209,144,92,108,2501, 
2024-May-20_14:14:46.260, 8mS, 80nA,112,155,185,206,144,91,107,2386, 
2024-May-20_14:14:46.380, 8mS, 80nA,115,158,188,210,145,95,109,2494, 
2024-May-20_14:14:46.510, 8mS, 80nA,112,156,186,207,144,91,108,2404, 
2024-May-20_14:14:46.630, 8mS, 80nA,118,160,189,211,146,94,109,2563, 
2024-May-20_14:14:46.760, 8mS, 80nA,117,159,188,210,144,92,108,2429, 
2024-May-20_14:14:46.880, 8mS, 80nA,114,157,187,209,145,92,108,2454, 
2024-May-20_14:14:47.010, 8mS, 80nA,118,160,189,211,147,94,109,2576, 
2024-May-20_14:14:47.130, 8mS, 80nA,114,157,186,208,145,92,108,2446, 
2024-May-20_14:14:47.260, 8mS, 80nA,114,157,187,209,145,92,108,2448, 
2024-May-20_14:14:47.380, 8mS, 80nA,115,158,187,208,145,92,108,2485, 
2024-May-20_14:14:47.510, 8mS, 80nA,114,157,186,208,145,92,108,2447, 
2024-May-20_14:14:47.630, 8mS, 80nA,118,160,189,212,147,94,110,2565, 
2024-May-20_14:14:47.760, 8mS, 80nA,115,157,187,208,145,92,108,2477, 
2024-May-20_14:14:47.880, 8mS, 80nA,112,156,186,208,144,91,108,2399, 
2024-May-20_14:14:48.010, 8mS, 80nA,117,160,189,212,147,94,109,2551, 
2024-May-20_14:14:48.130, 8mS, 80nA,115,158,187,209,144,91,108,2397, 
2024-May-20_14:14:48.260, 8mS, 80nA,113,156,186,208,144,91,108,2417, 
2024-May-20_14:14:48.380, 8mS, 80nA,117,159,188,209,145,93,109,2545, 
2024-May-20_14:14:48.510, 8mS, 80nA,116,158,187,209,144,91,108,2417, 
2024-May-20_14:14:48.630, 8mS, 80nA,116,159,188,211,146,93,109,2510, 
2024-May-20_14:14:48.760, 8mS, 80nA,117,159,188,210,146,93,109,2551, 
2024-May-20_14:14:48.880, 8mS, 80nA,113,156,186,207,146,93,109,2466, 
2024-May-20_14:14:49.010, 8mS, 80nA,115,159,188,211,146,93,109,2489, 
2024-May-20_14:14:49.130, 8mS, 80nA,114,157,186,208,145,92,108,2435, 
2024-May-20_14:14:49.260, 8mS, 80nA,113,156,186,207,144,91,108,2413, 
2024-May-20_14:14:49.380, 8mS, 80nA,118,160,189,211,146,93,109,2568, 
2024-May-20_14:14:49.510, 8mS, 80nA,114,157,186,208,145,92,108,2443, 
2024-May-20_14:14:49.630, 8mS, 80nA,114,157,187,209,145,92,108,2437, 
2024-May-20_14:14:49.760, 8mS, 80nA,118,160,189,211,146,93,109,2573, 
2024-May-20_14:14:49.880, 8mS, 80nA,113,157,186,208,145,92,108,2419, 
2024-May-20_14:14:50.010, 8mS, 80nA,113,157,187,209,145,92,108,2431, 
2024-May-20_14:14:50.130, 8mS, 80nA,115,158,187,209,145,93,108,2498, 
2024-May-20_14:14:50.260, 8mS, 80nA,113,157,186,208,145,92,108,2413, 
2024-May-20_14:14:50.380, 8mS, 80nA,117,159,188,211,146,93,109,2542, 
2024-May-20_14:14:50.510, 8mS, 80nA,116,158,187,209,145,93,109,2505, 
2024-May-20_14:14:50.630, 8mS, 80nA,113,156,186,208,145,92,108,2496, 
2024-May-20_14:14:50.760, 8mS, 80nA,117,159,188,210,146,93,109,2545, 
2024-May-20_14:14:50.880, 8mS, 80nA,113,156,186,207,144,92,108,2423, 
2024-May-20_14:14:51.010, 8mS, 80nA,185,226,256,303,208,331,396,3320, 
2024-May-20_14:14:51.131, 8mS, 80nA,118,160,188,210,146,94,109,2569, 
2024-May-20_14:14:51.261, 8mS, 80nA,113,157,186,207,144,92,108,2434, 
2024-May-20_14:14:51.381, 8mS, 80nA,115,158,187,209,145,92,108,2485, 
2024-May-20_14:14:51.511, 8mS, 80nA,118,160,189,211,146,94,109,2580, 
2024-May-20_14:14:51.631, 8mS, 80nA,114,157,187,208,145,92,108,2445, 
2024-May-20_14:14:51.761, 8mS, 80nA,114,158,187,209,147,94,110,2591, 
2024-May-20_14:14:51.881, 8mS, 80nA,115,157,187,208,145,92,108,2481, 
2024-May-20_14:14:52.011, 8mS, 80nA,114,157,186,208,145,92,108,2439, 
2024-May-20_14:14:52.131, 8mS, 80nA,119,161,189,212,147,94,110,2587, 
2024-May-20_14:14:52.261, 8mS, 80nA,115,158,187,208,145,92,108,2488, 
2024-May-20_14:14:52.386, 8mS, 80nA,113,157,186,208,145,92,108,2430, 
2024-May-20_14:14:52.506, 8mS, 80nA,116,158,187,209,145,93,109,2527, 
2024-May-20_14:14:52.636, 8mS, 80nA,115,158,187,208,144,91,108,2418, 
2024-May-20_14:14:52.756, 8mS, 80nA,117,160,189,211,147,94,109,2539, 
2024-May-20_14:14:52.886, 8mS, 80nA,116,159,188,209,145,93,109,2534, 
2024-May-20_14:14:53.006, 8mS, 80nA,112,156,186,207,144,91,108,2408, 
2024-May-20_14:14:53.136, 8mS, 80nA,116,159,189,211,146,93,109,2514, 
2024-May-20_14:14:53.256, 8mS, 80nA,113,156,186,207,144,91,108,2422, 
2024-May-20_14:14:53.386, 8mS, 80nA,113,156,186,207,144,91,108,2411, 
2024-May-20_14:14:53.506, 8mS, 80nA,117,159,188,210,146,93,109,2558, 
2024-May-20_14:14:53.636, 8mS, 80nA,113,157,186,208,145,92,108,2434, 
2024-May-20_14:14:53.756, 8mS, 80nA,115,158,188,210,145,92,108,2470, 
2024-May-20_14:14:53.886, 8mS, 80nA,118,160,189,211,146,94,109,2580, 
2024-May-20_14:14:54.006, 8mS, 80nA,114,157,186,208,145,92,108,2438, 
2024-May-20_14:14:54.136, 8mS, 80nA,114,158,187,209,145,92,108,2457, 
2024-May-20_14:14:54.256, 8mS, 80nA,115,158,187,208,145,92,108,2484, 
2024-May-20_14:14:54.386, 8mS, 80nA,113,157,187,208,145,92,108,2432, 
2024-May-20_14:14:54.506, 8mS, 80nA,118,160,189,211,146,94,109,2573, 
2024-May-20_14:14:54.636, 8mS, 80nA,115,158,187,208,145,93,108,2497, 
2024-May-20_14:14:54.756, 8mS, 80nA,113,157,186,208,146,93,109,2537, 
2024-May-20_14:14:54.886, 8mS, 80nA,118,160,189,211,146,93,109,2566, 
2024-May-20_14:14:55.006, 8mS, 80nA,119,162,192,216,151,117,136,2505, 
2024-May-20_14:14:55.136, 8mS, 80nA,113,157,186,208,146,93,109,2524, 
2024-May-20_14:14:55.256, 8mS, 80nA,117,159,188,210,146,93,109,2547, 
2024-May-20_14:14:55.386, 8mS, 80nA,113,157,186,208,145,92,108,2421, 
2024-May-20_14:14:55.506, 8mS, 80nA,116,159,188,210,146,93,109,2516, 
2024-May-20_14:14:55.636, 8mS, 80nA,117,159,188,210,146,94,109,2553, 
2024-May-20_14:14:55.756, 8mS, 80nA,115,158,187,209,145,92,108,2473, 
2024-May-20_14:14:55.886, 8mS, 80nA,115,158,188,210,146,94,109,2579, 
2024-May-20_14:14:56.006, 8mS, 80nA,114,157,186,208,145,92,108,2442, 
2024-May-20_14:14:56.136, 8mS, 80nA,114,157,187,209,145,92,108,2452, 
2024-May-20_14:14:56.256, 8mS, 80nA,118,160,189,211,146,94,109,2571, 
2024-May-20_14:14:56.386, 8mS, 80nA,114,157,186,208,145,92,108,2439, 
2024-May-20_14:14:56.506, 8mS, 80nA,118,160,189,212,147,94,109,2565, 
2024-May-20_14:14:56.636, 8mS, 80nA,119,161,189,212,147,94,109,2587, 
2024-May-20_14:14:56.756, 8mS, 80nA,113,156,186,208,145,91,108,2421, 
2024-May-20_14:14:56.886, 8mS, 80nA,118,160,189,212,147,94,109,2574, 
2024-May-20_14:14:57.006, 8mS, 80nA,115,158,187,208,145,92,108,2502, 
2024-May-20_14:14:57.136, 8mS, 80nA,113,156,186,208,145,92,108,2421, 
2024-May-20_14:14:57.256, 8mS, 80nA,118,160,189,212,146,93,109,2538, 
2024-May-20_14:14:57.386, 8mS, 80nA,116,158,187,209,145,93,109,2513, 
2024-May-20_14:14:57.506, 8mS, 80nA,117,160,189,211,146,93,109,2527, 
2024-May-20_14:14:57.636, 8mS, 80nA,118,160,189,212,146,93,109,2550, 
2024-May-20_14:14:57.756, 8mS, 80nA,113,156,186,208,145,92,108,2420, 
2024-May-20_14:14:57.886, 8mS, 80nA,116,159,189,211,146,93,109,2515, 
2024-May-20_14:14:58.006, 8mS, 80nA,118,160,188,210,145,92,108,2448, 
2024-May-20_14:14:58.136, 8mS, 80nA,113,157,186,208,145,92,108,2427, 
2024-May-20_14:14:58.256, 8mS, 80nA,119,160,189,211,146,94,109,2589, 
2024-May-20_14:14:58.386, 8mS, 80nA,118,160,189,210,146,93,109,2567, 
2024-May-20_14:14:58.506, 8mS, 80nA,115,158,188,210,146,93,109,2467, 
2024-May-20_14:14:58.636, 8mS, 80nA,119,160,189,211,147,94,109,2589, 
2024-May-20_14:14:58.756, 8mS, 80nA,115,158,187,208,145,92,108,2462, 
2024-May-20_14:14:58.886, 8mS, 80nA,114,158,187,209,145,92,108,2448, 
2024-May-20_14:14:59.006, 8mS, 80nA,118,160,189,211,208,331,397,3316, 
2024-May-20_14:14:59.136, 8mS, 80nA,115,158,187,208,145,92,108,2472, 
2024-May-20_14:14:59.256, 8mS, 80nA,118,160,189,211,146,93,109,2557, 
2024-May-20_14:14:59.386, 8mS, 80nA,117,159,188,209,146,93,109,2520, 
2024-May-20_14:14:59.506, 8mS, 80nA,114,157,187,208,145,92,108,2431, 
2024-May-20_14:14:59.636, 8mS, 80nA,118,160,189,211,146,93,109,2562, 
2024-May-20_14:14:59.756, 8mS, 80nA,117,159,188,210,145,92,108,2431, 
2024-May-20_14:14:59.886, 8mS, 80nA,114,157,187,208,145,92,108,2429, 
2024-May-20_14:15:00.006, 8mS, 80nA,118,160,189,211,146,94,109,2571, 
2024-May-20_14:15:00.136, 8mS, 80nA,114,157,187,208,145,92,108,2435, 
2024-May-20_14:15:00.256, 8mS, 80nA,116,159,188,210,146,93,109,2503, 
2024-May-20_14:15:00.386, 8mS, 80nA,119,161,189,211,146,94,109,2578, 
2024-May-20_14:15:00.506, 8mS, 80nA,114,157,187,208,145,92,108,2443, 
2024-May-20_14:15:00.636, 8mS, 80nA,115,158,188,210,145,92,108,2490, 
2024-May-20_14:15:00.756, 8mS, 80nA,115,158,187,208,145,92,108,2470, 
2024-May-20_14:15:00.886, 8mS, 80nA,114,157,187,208,145,92,108,2451, 
2024-May-20_14:15:01.006, 8mS, 80nA,119,161,190,212,147,94,110,2593, 
2024-May-20_14:15:01.136, 8mS, 80nA,115,158,187,208,145,92,108,2478, 
2024-May-20_14:15:01.256, 8mS, 80nA,114,157,187,208,145,92,108,2433, 
2024-May-20_14:15:01.386, 8mS, 80nA,119,161,190,212,147,94,110,2580, 
2024-May-20_14:15:01.506, 8mS, 80nA,113,157,186,208,144,91,108,2415, 
2024-May-20_14:15:01.636, 8mS, 80nA,113,157,186,208,146,94,109,2547, 
2024-May-20_14:15:01.756, 8mS, 80nA,116,158,187,209,145,92,108,2515, 
2024-May-20_14:15:01.886, 8mS, 80nA,113,156,186,207,144,91,107,2407, 
2024-May-20_14:15:02.006, 8mS, 80nA,117,160,189,211,146,93,109,2536, 
2024-May-20_14:15:02.136, 8mS, 80nA,117,159,187,209,145,93,108,2539, 
2024-May-20_14:15:02.256, 8mS, 80nA,113,157,186,207,146,93,109,2499, 
2024-May-20_14:15:02.386, 8mS, 80nA,117,160,189,211,146,93,109,2529, 
2024-May-20_14:15:02.506, 8mS, 80nA,114,157,186,208,145,92,108,2439, 
2024-May-20_14:15:02.636, 8mS, 80nA,116,159,188,210,146,93,109,2487, 
2024-May-20_14:15:02.756, 8mS, 80nA,118,160,189,210,146,93,109,2581, 
2024-May-20_14:15:02.886, 8mS, 80nA,114,157,186,208,145,92,108,2446, 
2024-May-20_14:15:03.006, 8mS, 80nA,115,158,188,210,146,94,109,2591, 
2024-May-20_14:15:03.136, 8mS, 80nA,119,160,189,211,146,94,109,2587, 
2024-May-20_14:15:03.256, 8mS, 80nA,114,157,187,209,145,92,108,2442, 
2024-May-20_14:15:03.386, 8mS, 80nA,115,158,187,209,146,94,109,2585, 
2024-May-20_14:15:03.506, 8mS, 80nA,116,158,187,208,145,92,108,2495, 
2024-May-20_14:15:03.636, 8mS, 80nA,114,157,187,208,145,92,108,2433, 
2024-May-20_14:15:03.756, 8mS, 80nA,118,160,189,211,146,93,109,2574, 
2024-May-20_14:15:03.886, 8mS, 80nA,116,158,187,209,145,93,108,2505, 
2024-May-20_14:15:04.006, 8mS, 80nA,117,159,188,210,146,93,109,2537, 
2024-May-20_14:15:04.136, 8mS, 80nA,118,160,189,211,146,93,109,2542, 
2024-May-20_14:15:04.256, 8mS, 80nA,113,157,186,208,144,92,108,2422, 
2024-May-20_14:15:04.386, 8mS, 80nA,116,159,188,210,146,93,108,2513, 
2024-May-20_14:15:04.506, 8mS, 80nA,118,159,188,210,146,93,109,2547, 
2024-May-20_14:15:04.636, 8mS, 80nA,113,157,186,208,144,91,108,2414, 
2024-May-20_14:15:04.756, 8mS, 80nA,118,160,189,211,147,94,109,2575, 
2024-May-20_14:15:04.886, 8mS, 80nA,118,160,188,211,146,94,109,2555, 
2024-May-20_14:15:05.006, 8mS, 80nA,114,157,187,209,145,92,108,2447, 
2024-May-20_14:15:05.136, 8mS, 80nA,118,160,189,211,147,94,109,2581, 
2024-May-20_14:15:05.256, 8mS, 80nA,114,157,186,207,144,92,108,2453, 
2024-May-20_14:15:05.386, 8mS, 80nA,114,157,186,208,144,92,108,2447, 
2024-May-20_14:15:05.506, 8mS, 80nA,118,160,189,211,145,92,108,2491, 
2024-May-20_14:15:05.636, 8mS, 80nA,114,157,186,207,144,92,108,2462, 
2024-May-20_14:15:05.756, 8mS, 80nA,118,160,189,212,146,94,109,2570, 
2024-May-20_14:15:05.886, 8mS, 80nA,118,160,189,212,145,92,108,2507, 
2024-May-20_14:15:06.006, 8mS, 80nA,113,156,186,207,144,91,108,2418, 
2024-May-20_14:15:06.136, 8mS, 80nA,118,160,189,212,146,94,109,2561, 
2024-May-20_14:15:06.256, 8mS, 80nA,116,158,187,208,145,93,108,2518, 
2024-May-20_14:15:06.386, 8mS, 80nA,113,156,186,207,144,91,108,2416, 
2024-May-20_14:15:06.507, 8mS, 80nA,117,159,187,209,145,93,108,2550, 
2024-May-20_14:15:06.637, 8mS, 80nA,116,158,187,209,144,91,108,2419, 
2024-May-20_14:15:06.757, 8mS, 80nA,116,158,188,210,146,93,109,2496, 
2024-May-20_14:15:06.887, 8mS, 80nA,117,159,188,209,145,93,109,2562, 
2024-May-20_14:15:07.006, 8mS, 80nA,113,156,185,207,144,91,108,2425, 
2024-May-20_14:15:07.136, 8mS, 80nA,115,158,187,210,145,93,108,2485, 
2024-May-20_14:15:07.256, 8mS, 80nA,114,157,186,207,144,92,108,2454, 
2024-May-20_14:15:07.386, 8mS, 80nA,113,156,186,207,144,91,108,2431, 
2024-May-20_14:15:07.506, 8mS, 80nA,118,160,189,211,146,94,109,2581, 
2024-May-20_14:15:07.636, 8mS, 80nA,115,157,186,208,144,92,108,2463, 
2024-May-20_14:15:07.756, 8mS, 80nA,114,157,187,209,145,92,108,2434, 
2024-May-20_14:15:07.886, 8mS, 80nA,118,160,189,211,146,94,109,2572, 
2024-May-20_14:15:08.006, 8mS, 80nA,115,157,187,208,145,92,108,2414, 
2024-May-20_14:15:08.135, 8mS, 80nA,113,157,186,208,145,92,108,2415, 
2024-May-20_14:15:08.255, 8mS, 80nA,116,158,187,209,145,93,108,2508, 
2024-May-20_14:15:08.387, 8mS, 80nA,113,156,186,207,144,91,108,2404, 
2024-May-20_14:15:08.507, 8mS, 80nA,116,159,188,210,146,93,109,2529, 
2024-May-20_14:15:08.637, 8mS, 80nA,117,159,188,209,145,93,109,2532, 
2024-May-20_14:15:08.758, 8mS, 80nA,113,156,186,208,145,92,108,2492, 
2024-May-20_14:15:08.888, 8mS, 80nA,118,160,188,210,146,94,109,2566, 
2024-May-20_14:15:09.008, 8mS, 80nA,113,156,186,207,144,92,108,2429, 
2024-May-20_14:15:09.138, 8mS, 80nA,115,158,187,209,145,92,108,2480, 
2024-May-20_14:15:09.258, 8mS, 80nA,118,160,188,211,146,94,109,2568, 
2024-May-20_14:15:09.388, 8mS, 80nA,113,156,186,207,145,92,108,2437, 
2024-May-20_14:15:09.508, 8mS, 80nA,114,157,187,209,145,92,108,2459, 
2024-May-20_14:15:09.639, 8mS, 80nA,114,157,186,207,144,92,108,2450, 
2024-May-20_14:15:09.759, 8mS, 80nA,113,157,186,208,145,92,108,2425, 
2024-May-20_14:15:09.889, 8mS, 80nA,118,160,189,211,146,94,109,2572, 
2024-May-20_14:15:10.009, 8mS, 80nA,111,152,181,202,141,90,105,2395, 
2024-May-20_14:15:10.139, 8mS, 80nA,107,148,176,198,138,87,102,2304, 
2024-May-20_14:15:10.259, 8mS, 80nA,113,152,180,203,141,90,105,2459, 
2024-May-20_14:15:10.390, 8mS, 80nA,109,151,180,201,140,89,105,2324, 
2024-May-20_14:15:10.510, 8mS, 80nA,109,152,181,203,141,89,105,2344, 
2024-May-20_14:15:10.630, 8mS, 80nA,114,155,184,205,143,91,106,2466, 
2024-May-20_14:15:10.760, 8mS, 80nA,111,154,183,205,143,90,106,2375, 
2024-May-20_14:15:10.880, 8mS, 80nA,115,158,186,209,145,92,108,2494, 
2024-May-20_14:15:11.010, 8mS, 80nA,116,157,186,208,144,92,108,2508, 
2024-May-20_14:15:11.132, 8mS, 80nA,112,156,185,206,144,91,107,2391, 
2024-May-20_14:15:11.262, 8mS, 80nA,115,159,188,210,146,93,109,2487, 
2024-May-20_14:15:11.385, 8mS, 80nA,116,158,187,209,144,91,108,2405, 
2024-May-20_14:15:11.510, 8mS, 80nA,112,156,185,207,145,92,108,2446, 
2024-May-20_14:15:11.631, 8mS, 80nA,117,159,188,210,146,93,109,2558, 
2024-May-20_14:15:11.761, 8mS, 80nA,113,156,185,207,144,91,107,2427, 
2024-May-20_14:15:11.881, 8mS, 80nA,114,157,186,208,144,92,108,2448, 
2024-May-20_14:15:12.012, 8mS, 80nA,118,159,187,209,145,93,108,2571, 
2024-May-20_14:15:12.132, 8mS, 80nA,114,156,185,206,144,91,107,2426, 
2024-May-20_14:15:12.262, 8mS, 80nA,114,157,186,208,144,92,108,2451, 
2024-May-20_14:15:12.382, 8mS, 80nA,115,157,185,207,144,92,108,2493, 
2024-May-20_14:15:12.512, 8mS, 80nA,114,156,185,206,143,91,107,2431, 
2024-May-20_14:15:12.632, 8mS, 80nA,117,158,187,209,145,93,108,2577, 
2024-May-20_14:15:12.762, 8mS, 80nA,116,157,185,206,143,92,107,2518, 
2024-May-20_14:15:12.883, 8mS, 80nA,113,155,184,206,143,91,107,2440, 
2024-May-20_14:15:13.013, 8mS, 80nA,118,158,186,208,144,93,108,2576, 
2024-May-20_14:15:13.134, 8mS, 80nA,114,156,184,206,143,91,107,2453, 
2024-May-20_14:15:13.264, 8mS, 80nA,117,158,186,208,144,92,108,2553, 
2024-May-20_14:15:13.384, 8mS, 80nA,118,158,186,208,144,93,108,2589, 
2024-May-20_14:15:13.514, 8mS, 80nA,113,155,184,205,143,92,107,2499, 
2024-May-20_14:15:13.634, 8mS, 80nA,115,157,186,207,144,92,107,2515, 
2024-May-20_14:15:13.764, 8mS, 80nA,114,156,184,206,143,91,107,2456, 
2024-May-20_14:15:13.884, 8mS, 80nA,113,155,185,206,144,91,107,2455, 
2024-May-20_14:15:14.014, 8mS, 80nA,117,159,188,210,145,93,109,2562, 
2024-May-20_14:15:14.134, 8mS, 80nA,113,155,185,206,143,91,107,2433, 
2024-May-20_14:15:14.264, 8mS, 80nA,112,155,185,206,144,91,107,2410, 
2024-May-20_14:15:14.384, 8mS, 80nA,117,159,187,210,146,93,109,2544, 
2024-May-20_14:15:14.505, 8mS, 80nA,113,156,185,206,143,90,107,2379, 
2024-May-20_14:15:14.635, 8mS, 80nA,112,155,184,206,143,90,107,2391, 
2024-May-20_14:15:14.755, 8mS, 80nA,114,156,185,206,144,91,107,2473, 
2024-May-20_14:15:14.885, 8mS, 80nA,111,155,184,206,143,90,107,2380, 
2024-May-20_14:15:15.005, 8mS, 80nA,116,159,187,210,145,93,108,2513, 
2024-May-20_14:15:15.135, 8mS, 80nA,115,157,186,207,144,92,108,2495, 
2024-May-20_14:15:15.255, 8mS, 80nA,112,155,184,206,145,92,108,2468, 
2024-May-20_14:15:15.385, 8mS, 80nA,116,158,187,210,145,93,108,2496, 
2024-May-20_14:15:15.505, 8mS, 80nA,112,155,185,206,143,91,107,2396, 
2024-May-20_14:15:15.635, 8mS, 80nA,111,154,184,205,144,92,107,2439, 
2024-May-20_14:15:15.755, 8mS, 80nA,116,158,186,208,144,92,108,2533, 
2024-May-20_14:15:15.885, 8mS, 80nA,112,155,184,205,143,91,107,2398, 
2024-May-20_14:15:16.005, 8mS, 80nA,113,156,185,207,144,91,107,2424, 
2024-May-20_14:15:16.135, 8mS, 80nA,116,158,187,208,145,93,108,2543, 
2024-May-20_14:15:16.255, 8mS, 80nA,112,155,185,206,144,91,107,2407, 
2024-May-20_14:15:16.385, 8mS, 80nA,114,157,186,207,144,92,108,2453, 
2024-May-20_14:15:16.506, 8mS, 80nA,116,157,186,207,144,92,108,2506, 
2024-May-20_14:15:16.636, 8mS, 80nA,113,156,185,207,144,91,107,2442, 
2024-May-20_14:15:16.756, 8mS, 80nA,118,159,187,209,145,93,108,2589, 
2024-May-20_14:15:16.886, 8mS, 80nA,116,158,186,207,144,92,108,2532, 
2024-May-20_14:15:17.006, 8mS, 80nA,113,156,185,206,145,92,108,2541, 
2024-May-20_14:15:17.136, 8mS, 80nA,117,159,187,209,145,93,108,2570, 
2024-May-20_14:15:17.256, 8mS, 80nA,113,156,185,206,144,91,107,2433, 
2024-May-20_14:15:17.386, 8mS, 80nA,116,158,187,209,145,92,108,2520, 
2024-May-20_14:15:17.506, 8mS, 80nA,118,159,188,210,146,93,109,2572, 
2024-May-20_14:15:17.636, 8mS, 80nA,113,156,185,207,144,91,108,2434, 
2024-May-20_14:15:17.756, 8mS, 80nA,115,158,187,209,146,94,109,2591, 
2024-May-20_14:15:17.886, 8mS, 80nA,118,159,188,210,146,93,109,2568, 
2024-May-20_14:15:18.006, 8mS, 80nA,114,157,186,208,145,92,108,2450, 
2024-May-20_14:15:18.136, 8mS, 80nA,114,157,187,208,146,94,109,2574, 
2024-May-20_14:15:18.256, 8mS, 80nA,113,156,185,207,144,91,108,2440, 
2024-May-20_14:15:18.386, 8mS, 80nA,113,156,186,207,144,91,107,2414, 
2024-May-20_14:15:18.506, 8mS, 80nA,118,160,189,211,146,94,109,2556, 
2024-May-20_14:15:18.635, 8mS, 80nA,114,157,186,207,144,92,108,2456, 
2024-May-20_14:15:18.756, 8mS, 80nA,117,160,189,211,146,93,109,2542, 
2024-May-20_14:15:18.886, 8mS, 80nA,118,160,189,211,145,92,108,2491, 
2024-May-20_14:15:19.006, 8mS, 80nA,112,156,185,207,144,91,107,2396, 
